Date,Close,High,Low,Open,Volume,Target
2020-04-22,93.8294906616211,95.31369202561727,93.46063802570073,95.01509894901137,2954600,91.21239471435547
2020-04-23,91.21239471435547,92.65268232056414,88.26155993570329,88.43720215096931,16508000,94.6901626586914
2020-04-24,94.6901626586914,95.24344166601402,91.21239454054714,91.77445766871261,6088600,96.49927520751953
2020-04-27,96.49927520751953,97.65853091382345,95.2961123102587,95.44540882008654,4340700,98.36112976074219
2020-04-28,98.36112976074219,100.01218916961079,96.70128623205528,97.9308016941286,4904700,98.44893646240234
2020-04-29,98.44893646240234,100.15269364073094,96.70127209204296,99.67845174469147,4929800,96.3763427734375
2020-04-30,96.3763427734375,97.65854958000877,95.6298533812973,97.55316694131437,4769600,95.05021667480469
2020-05-01,95.05021667480469,96.14799702367588,93.17959467212367,95.5947114396403,4590500,98.10643768310547
2020-05-04,98.10643768310547,98.38746919663315,94.52328086038771,94.69892974404239,4578300,98.1503677368164
2020-05-05,98.1503677368164,99.57308707687139,97.01745737694095,98.09766971288485,4201100,99.74871063232422
2020-05-06,99.74871063232422,101.54028888317944,98.852918156737,99.14273376356341,4913900,99.55551147460938
2020-05-07,99.55551147460938,101.2504847146711,99.327171270679,100.78502688766224,3689800,101.72471618652344
2020-05-08,101.72471618652344,102.60294043394161,100.22295352747668,100.74110261730016,4266900,105.54501342773438
2020-05-11,105.54501342773438,106.03681696984779,101.81255955913048,102.59417877441246,5996300,104.85120391845703
2020-05-12,104.85120391845703,107.97768043971989,104.85120391845703,106.26514564865063,4897000,104.63165283203125
2020-05-13,104.63165283203125,105.94020529133189,103.75342844586324,104.90390024764082,4677900,105.33423614501953
2020-05-14,105.33423614501953,106.11585532102339,102.85764361761309,103.57778735394204,5635600,106.21246337890625
2020-05-15,106.21246337890625,107.71422633137112,105.211288077263,105.69430748752495,8354200,109.95369720458984
2020-05-18,109.95369720458984,110.26108111883727,107.81961154744072,108.2499463472588,6320900,108.74415588378906
2020-05-19,108.74415588378906,111.21621866581324,108.39100309552428,110.45694252858421,7914900,105.6187515258789
2020-05-20,105.6187515258789,110.28035561965224,105.31857607193061,109.55638879014046,12897000,104.77999877929688
2020-05-21,104.77999877929688,106.27206528833138,103.86180452264696,105.6187304849018,7620700,103.72937774658203
2020-05-22,103.72937774658203,105.38036272244584,103.45568760750164,104.91243826434295,4902900,101.63697052001953
2020-05-26,101.63697052001953,105.91009902396927,101.36327361764907,104.88596351521747,7274600,103.65877532958984
2020-05-27,103.65877532958984,103.6940845445854,100.8512212294223,102.08724582913283,8260300,104.55931091308594
2020-05-28,104.55931091308594,106.1573189937518,103.70291760936036,104.14435690110929,6137300,108.00253295898438
2020-05-29,108.00253295898438,108.39982560597616,104.32093107932113,104.83299551113018,8705900,105.49515533447266
2020-06-01,105.49515533447266,106.59875351445116,104.90362832660308,106.3427179283967,6020100,104.93009948730469
2020-06-02,104.93009948730469,106.63405511736487,104.34740322930621,105.64523559207586,5144600,107.4728012084961
2020-06-03,107.4728012084961,107.976041676757,104.44452772802681,105.18614242406257,5815800,105.91008758544922
2020-06-04,105.91008758544922,108.36448835612148,105.5481109593579,107.60521242530278,3963600,107.29621887207031
2020-06-05,107.29621887207031,108.1614427323278,105.66289505748877,107.19027776710321,4578800,108.03782653808594
2020-06-08,108.03782653808594,108.11728235670046,106.45747347708905,106.66053172632212,3578400,106.58110046386719
2020-06-09,106.58110046386719,108.35568824922109,106.20146241497713,108.18793916794931,2923500,105.9454345703125
2020-06-10,105.9454345703125,107.8701102344397,105.75120019586757,106.60759353637695,3653700,104.18849182128906
2020-06-11,104.18849182128906,106.77532604979602,103.98542680612974,104.68290161704631,5005100,103.20848846435547
2020-06-12,103.20848846435547,105.72469060978179,101.36326906715763,105.5746028952434,4953400,104.31209564208984
2020-06-15,104.31209564208984,104.78885083819509,101.73409205055341,101.93715033255498,4593800,105.24793243408203
2020-06-16,105.24793243408203,107.1196370523685,103.49100631782923,106.33387582136876,5138000,104.41802215576172
2020-06-17,104.41802215576172,105.47748024429826,103.98541363925203,105.47748024429826,3808600,103.5616683959961
2020-06-18,103.5616683959961,104.4092310921603,103.18203030685518,104.39156974708608,3261100,106.43983459472656
2020-06-19,106.43983459472656,108.53225915879173,105.26561125611168,106.12199778155643,12611200,108.09080505371094
2020-06-22,108.09080505371094,108.69116264776471,105.15081830330809,106.38684943645738,4671200,107.26973724365234
2020-06-23,107.26973724365234,109.85657150587478,107.05784829068448,108.62054026454356,4307000,105.69821166992188
2020-06-24,105.69821166992188,107.70234283616307,104.73587063349999,106.97838275907435,4181600,105.77767944335938
2020-06-25,105.77767944335938,105.9012819044416,104.4357069791113,105.40687206011268,2759500,103.3144302368164
2020-06-26,103.3144302368164,106.51928322761381,103.07605602604504,105.94541090471438,6670800,104.68291473388672
2020-06-29,104.68291473388672,105.30975772800231,103.09373056864358,103.72940423474084,3258900,105.88361358642578
2020-06-30,105.88361358642578,106.33388348539575,104.41803211503763,104.95658851251612,3633900,105.02723693847656
2020-07-01,105.02723693847656,106.2632683196495,104.91246514593153,105.86597564590744,2836400,105.16848754882812
2020-07-02,105.16848754882812,106.46631326356797,104.96542253353158,105.92776358472746,2216100,105.27442932128906
2020-07-06,105.27442932128906,106.16613848272685,104.16200727305439,105.95424953103858,3766400,104.23263549804688
2020-07-07,104.23263549804688,105.5481293373719,104.01191586893135,104.44453119179431,3908300,103.9147720336914
2020-07-08,103.9147720336914,104.62107735998829,103.05838575052694,104.31207130566845,2845100,104.09136962890625
2020-07-09,104.09136962890625,105.33622472913622,103.4115494566989,103.70290095907347,2861000,104.93892669677734
2020-07-10,104.93892669677734,105.04487452920473,103.3497428895047,104.02073235655622,2033500,104.82416534423828
2020-07-13,104.82416534423828,107.49928607239168,104.51515248624891,105.39803097003964,3469700,106.01603698730469
2020-07-14,106.01603698730469,106.09549280793298,103.66757727437668,104.8329764610506,2578200,107.4198226928711
2020-07-15,107.4198226928711,108.34684778816353,105.95424792350605,107.10198590224672,3533900,107.66703033447266
2020-07-16,107.66703033447266,108.5852247823781,106.95190090524459,107.05784875009735,3109900,107.4198226928711
2020-07-17,107.4198226928711,108.7794563559135,107.22558835017529,108.27621589339628,2715500,105.78648376464844
2020-07-20,105.78648376464844,107.59638707882468,105.09783972848844,107.3050356063486,3825900,106.12199401855469
2020-07-21,106.12199401855469,106.81946884851118,105.96307561760474,106.25442714198438,3195400,108.7176513671875
2020-07-22,108.7176513671875,108.75296731334817,105.94541358394062,106.21027981223168,3876600,108.02018737792969
2020-07-23,108.02018737792969,109.12378554635117,107.65821068131834,108.99135241897486,3267500,109.22089385986328
2020-07-24,109.22089385986328,110.82773239324365,107.76414304860852,108.18792767465337,3832900,108.32036590576172
2020-07-27,108.32036590576172,109.90954317285161,107.8524413759659,109.69765421773866,2423400,108.85008239746094
2020-07-28,108.85008239746094,109.8830485435301,107.81711625139178,108.24972479587899,2337000,109.19440460205078
2020-07-29,109.19440460205078,109.90071004109485,108.50576050368815,109.00900093986299,2095800,109.98899841308594
2020-07-30,109.98899841308594,110.73061307448675,107.5522520162313,108.00252190969779,3606300,111.13671875
2020-07-31,111.13671875,111.18086535963698,109.29150632339763,109.72411480736689,3267100,112.86717987060547
2020-08-03,112.86717987060547,113.22033934003167,111.46340634273409,111.68412595925436,3319200,115.17152404785156
2020-08-04,115.17152404785156,115.45405169905091,112.63766648258444,112.94667268129629,3924500,114.21798706054688
2020-08-05,114.21798706054688,116.47815386164808,113.59115087062699,115.43636369962606,3688800,113.90016174316406
2020-08-06,113.90016174316406,114.71240842720475,113.123237746758,114.33277710091038,1979900,116.31925964355469
2020-08-07,116.31925964355469,116.43403817652468,113.89134340811047,114.1032391293646,2303100,117.369873046875
2020-08-10,117.369873046875,118.40283930257154,115.87780618698318,116.60177304250871,3002900,116.29275512695312
2020-08-11,116.29275512695312,118.82661206808241,115.96609439841913,118.04968816197534,3915900,118.83543395996094
2020-08-12,118.83543395996094,119.28569707874888,117.21976492667977,119.28569707874888,4860900,119.02083587646484
2020-08-13,119.02083587646484,119.1356143802894,117.96138448253603,118.29688258808139,2324800,120.53939819335938
2020-08-14,120.53939819335938,120.9543521580575,119.38282953621818,120.00084177992073,3180900,122.04913330078125
2020-08-17,122.04913330078125,122.44642594645951,121.30750509430356,121.8195762602483,4632300,121.46354675292969
2020-08-18,121.46354675292969,122.41290314771152,119.48499889035209,121.5611440127834,5756800,136.83062744140625
2020-08-19,136.83062744140625,137.2476327676804,130.01659361878714,131.75559599412762,40211800,135.07383728027344
2020-08-20,135.07383728027344,138.49859473909916,134.61246727272578,137.46050883755456,12046000,136.30714416503906
2020-08-21,136.30714416503906,138.063881485237,134.97627968707775,135.15372557648854,7061400,135.9611053466797
2020-08-24,135.9611053466797,137.18549132895208,135.41988664221256,137.07902651438548,4355300,135.6150665283203
2020-08-25,135.6150665283203,136.8838172258489,135.1803126853294,136.76847133034607,2984400,135.49085998535156
2020-08-26,135.49085998535156,136.25388936889937,134.94076021881625,135.5263437421032,3061600,133.3614501953125
2020-08-27,133.3614501953125,135.52632458391858,132.79361539979692,135.44647598882642,3773100,133.840576171875
2020-08-28,133.840576171875,134.56810819741676,132.73152271847283,133.36145749858517,2835600,134.1599578857422
2020-08-31,134.1599578857422,134.78102499060668,133.37031252279002,134.097844406132,3025600,133.5744171142578
2020-09-01,133.5744171142578,134.6568545013768,133.19289563932972,133.62764952046828,3603500,132.9444580078125
2020-09-02,132.9444580078125,133.85831700947415,131.6845748554076,133.53004150545513,4128200,129.56405639648438
2020-09-03,129.56405639648438,133.06866251609046,129.01397022925627,132.61617359191087,4135300,130.62876892089844
2020-09-04,130.62876892089844,131.79993605214227,127.48793499863487,130.14966370973198,4742100,127.76296997070312
2020-09-08,127.76296997070312,130.23837155705485,127.21288373779194,130.14077430235272,3503200,130.91268920898438
2020-09-09,130.91268920898438,131.84429693748464,128.43727400073362,128.43727400073362,3279300,129.5729522705078
2020-09-10,129.5729522705078,131.6136137286574,128.92526871866892,130.95706262123952,2828100,131.00137329101562
2020-09-11,131.00137329101562,131.2764298876548,129.6971254981807,130.30045754667339,2356400,131.70233154296875
2020-09-14,131.70233154296875,133.43245240231423,131.16998041474633,131.79992879853447,2706900,132.2612762451172
2020-09-15,132.2612762451172,132.94444337894222,130.74408526603654,131.4095172933396,2206200,131.30303955078125
2020-09-16,131.30303955078125,132.84683303738038,131.23205851694655,132.50080895884113,2072500,130.9659423828125
2020-09-17,130.9659423828125,131.99514753251435,130.0254669501813,130.77074783586028,2391200,132.0394744873047
2020-09-18,132.0394744873047,132.6605417137513,130.65536440490203,131.06350203270992,3614800,132.9622039794922
2020-09-21,132.9622039794922,133.07754987350287,129.93670284079218,131.92413154814727,3360000,136.70640563964844
2020-09-22,136.70640563964844,137.02581366719508,133.91158201405173,134.1067765607888,4334500,133.98255920410156
2020-09-23,133.98255920410156,137.70010950270535,133.4147242313622,136.52895579441636,2801300,134.8608856201172
2020-09-24,134.8608856201172,136.2449820169407,133.1751299651652,134.5237290738273,3223100,136.94595336914062
2020-09-25,136.94595336914062,137.66461798528522,134.63911630706278,134.73671357211038,2743300,138.81797790527344
2020-09-28,138.81797790527344,139.92703111334933,137.2120574878519,137.47823296543956,3627600,139.243896484375
2020-09-29,139.243896484375,140.56587968005834,138.29454012670155,139.0753181750123,2784200,139.66976928710938
2020-09-30,139.66976928710938,141.20469564299555,138.8535074811395,139.69638548982837,2806000,140.71673583984375
2020-10-01,140.71673583984375,142.74851621764174,140.27311436940067,140.5481575149549,3866000,141.1603240966797
2020-10-02,141.1603240966797,141.94996958674258,138.55182829810684,139.27049274500962,1978700,143.28086853027344
2020-10-05,143.28086853027344,144.00840070766057,141.95000410842223,141.95000410842223,2268600,140.54812622070312
2020-10-06,140.54812622070312,143.71557577451523,139.83832931838603,143.2630868491849,2932600,142.56216430664062
2020-10-07,142.56216430664062,143.3873071372245,141.6128215658404,142.01207811175172,2927000,143.60911560058594
2020-10-08,143.60911560058594,144.90449600438396,143.19211041473488,144.26568012555893,2189200,145.25054931640625
2020-10-09,145.25054931640625,146.22650843855573,143.82208762522788,143.91080379728527,2582700,146.01356506347656
2020-10-12,146.01356506347656,146.8298268762073,145.17067350955463,145.7740056987697,2436300,146.96292114257812
2020-10-13,146.96292114257812,147.88564785026912,145.64092427828953,146.0135782295477,2015200,145.48118591308594
2020-10-14,145.48118591308594,147.42424958300379,144.26566775208215,147.26453885787055,2284700,146.80320739746094
2020-10-15,146.80320739746094,146.80320739746094,142.95256315303908,143.5913790858348,1859000,146.32412719726562
2020-10-16,146.32412719726562,148.39140519922057,145.82727323835465,147.20250272064717,5047900,145.55218505859375
2020-10-19,145.55218505859375,148.13406487370656,145.34812300388663,147.46863276908476,2322500,146.27972412109375
2020-10-20,146.27972412109375,148.542196092746,145.3481299606353,146.3507051735742,2698500,144.87786865234375
2020-10-21,144.87786865234375,147.4597484102672,144.57620935411057,147.06049186398792,3033500,141.60398864746094
2020-10-22,141.60398864746094,144.95776611463597,141.37329680227447,144.68272294991718,3647400,142.16290283203125
2020-10-23,142.16290283203125,142.30486492200038,140.90301974461795,142.30486492200038,1816800,140.15773010253906
2020-10-26,140.15773010253906,141.41761310925676,138.67603642129538,140.92962691764976,2310600,139.32376098632812
2020-10-27,139.32376098632812,140.96516587834319,139.01322053489181,140.24650124655116,2406100,137.70895385742188
2020-10-28,137.70895385742188,139.53667176523538,136.73298141235153,137.44277832347086,2655700,136.8572235107422
2020-10-29,136.8572235107422,138.48974727134927,136.07644539121145,137.73559889521425,2157700,135.05612182617188
2020-10-30,135.05612182617188,136.7596266516326,133.7962384720786,136.03209447848147,3694100,136.9813995361328
2020-11-02,136.9813995361328,137.62908291464834,135.57068689617805,136.6353754256109,2674300,139.0575714111328
2020-11-03,139.0575714111328,140.8143220436333,137.90415297093352,138.69381212301568,2545400,138.95999145507812
2020-11-04,138.95999145507812,141.50638801844977,137.74447290244743,139.4923426593745,3156600,140.74334716796875
2020-11-05,140.74334716796875,141.84351971206252,138.8889991967014,141.72818733975578,3114900,143.28973388671875
2020-11-06,143.28973388671875,143.64462564513087,140.65462128883775,140.76108610871083,3498000,137.4427947998047
2020-11-09,137.4427947998047,144.7625484005577,137.3008326929127,144.75366730746967,5092800,140.2464599609375
2020-11-10,140.2464599609375,141.12482156866622,138.90671482066568,139.33258752557202,3577900,141.68382263183594
2020-11-11,141.68382263183594,144.23908654790327,140.84981212932772,141.47087945941286,3336500,141.5418243408203
2020-11-12,141.5418243408203,142.837204616705,140.75217889333723,141.66603777509016,2708500,144.51412963867188
2020-11-13,144.51412963867188,145.01985105792028,142.4912168851735,142.8372410788442,2765800,146.55479431152344
2020-11-16,146.55479431152344,147.27347252380696,144.93115151225504,146.39509706762976,5035600,145.25404357910156
2020-11-17,145.25404357910156,146.74187609381528,143.0000410761812,146.1093236502162,6299900,148.64840698242188
2020-11-18,148.64840698242188,153.34349504379824,146.5993103255935,147.8376752486945,13092300,152.67532348632812
2020-11-19,152.67532348632812,154.51951469160912,149.58386305589207,150.30551195853354,6834900,153.51275634765625
2020-11-20,153.51275634765625,155.38367347298416,152.74657292228162,153.4325776807969,6652900,158.1900634765625
2020-11-23,158.1900634765625,159.490798765583,154.65314776502777,155.24115194749794,5755700,158.4573211669922
2020-11-24,158.4573211669922,160.2213199178708,157.78023417024423,160.15004545596886,4688400,160.20352172851562
2020-11-25,160.20352172851562,160.79151228688136,158.00297185579257,158.3415085786784,3780700,160.15899658203125
2020-11-27,160.15899658203125,161.35281348028803,159.4284433912011,161.085537591101,2371900,159.9451446533203
2020-11-30,159.9451446533203,160.42624388697953,157.01405538892465,158.80478041724413,8010000,159.51751708984375
2020-12-01,159.51751708984375,161.4062428735489,157.78024444971734,160.1946041307043,5034900,157.16551208496094
2020-12-02,157.16551208496094,158.76915357643705,156.3280541064004,158.59987841980703,3109300,155.8380889892578
2020-12-03,155.8380889892578,157.21900321314294,154.82245139383465,157.21900321314294,4214600,155.93605041503906
2020-12-04,155.93605041503906,156.0518731203001,154.33240893310054,155.35696407716242,2935700,154.0473175048828
2020-12-07,154.0473175048828,155.86476870377834,152.71095193109642,155.25895616888437,3430800,153.87806701660156
2020-12-08,153.87806701660156,154.82242999834043,153.00497850819224,153.68206561349925,2682200,155.08079528808594
2020-12-09,155.08079528808594,155.83806104692667,153.60188061428136,154.439338648706,2853800,153.59295654296875
2020-12-10,153.59295654296875,155.23224210684802,153.29896805661073,154.65314215630863,2643700,152.97821044921875
2020-12-11,152.97821044921875,153.90475116071562,152.4080284127102,152.79111330861204,2676500,152.33677673339844
2020-12-14,152.33677673339844,154.09187133823937,151.60622366797813,154.09187133823937,4016400,152.7109832763672
2020-12-15,152.7109832763672,153.93152640080427,152.03388254637116,152.03388254637116,3487900,152.9604034423828
2020-12-16,152.9604034423828,154.11858964102922,152.08731508706438,153.24548769149737,2193700,152.5594940185547
2020-12-17,152.5594940185547,153.4860348059027,151.71311830629787,153.23658099414698,3495300,151.82896423339844
2020-12-18,151.82896423339844,153.39696180352203,150.53714674038946,152.5060513125896,6715800,153.0227813720703
2020-12-21,153.0227813720703,154.18096773172488,150.51042085099422,151.1251512661917,4077400,153.5484619140625
2020-12-22,153.5484619140625,154.22554914037627,152.75555194861175,153.59299657291373,3103200,155.82919311523438
2020-12-23,155.82919311523438,157.09428467237205,153.1386390066697,153.24554394005028,4753000,156.07861328125
2020-12-24,156.07861328125,157.25460807686298,155.61533601305558,156.78242659755122,1941200,157.14768981933594
2020-12-28,157.14768981933594,158.1009705023258,155.81132417760648,157.7891464149032,2442000,155.94496154785156
2020-12-29,155.94496154785156,158.3771569010142,155.42824544193635,157.78915273249916,2359700,154.91151428222656
2020-12-30,154.91151428222656,156.8536925491126,153.96715137489926,156.5329642415095,1935200,157.2724151611328
2020-12-31,157.2724151611328,157.39714207601045,155.10750936842513,155.3836894232103,2571300,158.25245666503906
2021-01-04,158.25245666503906,158.6622679345882,155.12535171058676,157.25462753360625,3463100,160.69349670410156
2021-01-05,160.69349670410156,162.11895871265116,157.18330772327403,157.51295379935138,4843300,168.31080627441406
2021-01-06,168.31080627441406,168.8008097573273,160.46188711956367,160.65788851272896,5610100,170.25299072265625
2021-01-07,170.25299072265625,171.3666287739708,168.53352650243502,168.5691705328372,4226700,172.48025512695312
2021-01-08,172.48025512695312,172.72970894599143,169.99460755224592,170.68061235170802,3321500,173.9769744873047
2021-01-11,173.9769744873047,177.73661730428577,171.2240647300149,171.9813303815503,7219100,177.3802490234375
2021-01-12,177.3802490234375,177.5495105640242,174.30659756358304,174.7698747334211,3866700,175.3489990234375
2021-01-13,175.3489990234375,178.14645725644158,173.97698933544496,176.86354404998107,4098200,176.40919494628906
2021-01-14,176.40919494628906,177.64756007989976,175.42028368173544,175.50047596367375,3321200,173.5493621826172
2021-01-15,173.5493621826172,177.15755230304273,172.84553529893086,176.08844886423893,4289900,167.63368225097656
2021-01-19,167.63368225097656,173.5047777582069,166.77840239713362,173.21077573326752,5347800,167.7584228515625
2021-01-20,167.7584228515625,168.1147815564852,164.40859121075076,167.93660220402387,3443200,170.40444946289062
2021-01-21,170.40444946289062,172.91680992017774,168.38207888890298,169.3620858439318,4585100,170.97463989257812
2021-01-22,170.97463989257812,171.39336892142165,168.80972027598133,170.0748115737284,3257100,169.40663146972656
2021-01-25,169.40663146972656,172.04373261418937,168.5869954152327,170.66281857687926,3423900,167.22389221191406
2021-01-26,167.22389221191406,169.77189669549068,166.306255516933,169.3709897035247,3463600,158.83151245117188
2021-01-27,158.83151245117188,167.22388718028031,157.53079081911196,167.14370850314262,6985900,163.55337524414062
2021-01-28,163.55337524414062,165.19264754230642,158.36826884732517,158.51972202326488,3965200,161.40625
2021-01-29,161.40625,163.4820730493162,160.59551820074054,162.25261223699812,3612300,163.54444885253906
2021-02-01,163.54444885253906,164.81844435666713,160.07879391805196,162.30607019314206,2637300,165.3440704345703
2021-02-02,165.3440704345703,168.4177088292317,164.97879388020894,165.26389175509047,2920500,164.9164581298828
