Date,Close,High,Low,Open,Volume,Target,SMA_5,SMA_10,EMA_5,EMA_10,RSI
2024-01-19,5110.89208984375,5110.89208984375,5022.773260708513,5066.832675276131,75370700,5088.86279296875,5106.48623046875,5075.64462890625,5096.293133939691,5080.590050846538,58.62063958043059
2024-01-22,5088.86279296875,5110.892502029221,5022.773665787337,5088.86279296875,97545600,5022.7734375,5097.6744140625,5088.8625,5093.816353616045,5082.09418577785,56.6666543529577
2024-01-23,5022.7734375,5066.832853618421,4978.714021381579,5022.7734375,122999700,4978.71337890625,5075.6447265625,5088.8625,5070.135381577364,5071.308595181877,56.6666543529577
2024-01-24,4978.71337890625,5022.772789339048,4912.624263257052,5000.74308412265,104225000,4868.5654296875,5053.61484375,5084.456494140625,5039.661380686993,5054.473101313581,46.42852336747481
2024-01-25,4868.5654296875,4978.713968820702,4868.5654296875,4912.624845340781,120478800,4780.44677734375,5013.96142578125,5064.62978515625,4982.629397020495,5020.671706472474,35.483900951149806
2024-01-26,4780.44677734375,4824.5061946464575,4758.417068692396,4802.476485995104,185244400,4912.62451171875,4947.87236328125,5027.179296875,4915.235190461581,4976.994446630888,36.66670114502632
2024-01-29,4912.62451171875,4912.62451171875,4758.416567404708,4758.416567404708,145629600,4956.68408203125,4912.62470703125,5005.149560546875,4914.364964213971,4965.290822101408,42.424211894375205
2024-01-30,4956.68408203125,4978.7137890625,4824.50583984375,4868.56525390625,150513700,5022.7734375,4899.4068359375,4987.52578125,4928.471336819731,4963.72596027047,45.714269430032125
2024-01-31,5022.7734375,5088.862561677632,5000.743729440789,5044.803145559211,245117200,5066.83251953125,4908.21884765625,4980.916845703125,4959.905370379821,4974.461865221293,47.22224445529418
2024-02-01,5066.83251953125,5110.891932744566,5044.802812924592,5088.862226137908,156633900,5154.95166015625,4947.872265625,4980.916845703125,4995.547753430297,4991.256529641285,44.11762405050418
2024-02-02,5154.95166015625,5154.95166015625,5066.832828358708,5110.8922442574785,177209700,5088.86279296875,5022.7732421875,4985.322802734375,5048.682389005615,5021.019280644005,51.35135620847493
2024-02-05,5088.86279296875,5132.922211089692,5066.833083908279,5110.892502029221,113760000,5132.921875,5058.0208984375,4985.322802734375,5062.075856993327,5033.354464703049,47.5000180088027
2024-02-06,5132.921875,5199.010997854078,5110.892167381974,5199.010997854078,126704300,5154.95166015625,5093.26845703125,4996.337646484375,5085.691196328885,5051.457630211586,52.4999819911973
2024-02-07,5154.95166015625,5199.0110760550215,5132.921952206864,5154.95166015625,147005300,5309.15966796875,5119.7041015625,5013.961474609375,5108.778017604674,5070.274726565161,55.00002216469254
