Date,Close,High,Low,Open,Volume,Target,SMA_5,SMA_10,EMA_5,EMA_10,RSI
2020-01-22,82.12923431396484,83.21210222102538,82.07598073552522,82.6706682674951,6157400,83.21209716796875,82.15586547851562,81.16530685424804,81.96725819030647,81.32205352075637,67.17080157543319
2020-01-23,83.21209716796875,83.30085538391769,80.54043220545351,81.58779540601373,6100600,81.68541717529297,82.54818267822266,81.59756698608399,82.3822045161939,81.66569782024952,70.99253295538801
2020-01-24,81.68541717529297,83.54936647118984,81.07297408036902,83.43398148783724,7815500,78.75636291503906,82.4505401611328,81.73070449829102,82.14994206922692,81.66928315753015,63.698535878160335
2020-01-27,78.75636291503906,79.39542607776092,77.70899980494832,78.66759793493969,11066500,78.64096069335938,81.5824691772461,81.60377731323243,81.01874901783097,81.13966129525903,52.10083831282847
2020-01-28,78.64096069335938,79.16464556468306,77.85987908378667,79.04038273524685,11922400,76.97229766845703,80.884814453125,81.38365173339844,80.22615290967377,80.68535209491364,52.616580011659366
2020-01-29,76.97229766845703,78.49896330598546,75.97818807913636,78.24155974879123,17678700,76.19121551513672,79.85342712402344,81.00464630126953,79.14153449593486,80.01025129010334,42.80001902490486
2020-01-30,76.19121551513672,76.85691232401611,75.17048582564281,75.84505371626489,12224900,75.29476165771484,78.44925079345703,80.49871673583985,78.15809483566882,79.31588114920032,33.520668705126795
2020-01-31,75.29476165771484,76.32436937811907,75.01960232447895,76.14685290723467,11693900,76.34212493896484,77.1711196899414,79.8108299255371,77.2036504430175,78.58476851438478,32.077981309318815
2020-02-03,76.34212493896484,77.03444865460673,75.5077826294378,75.5077826294378,9090600,78.44570922851562,76.68827209472656,79.13537063598633,76.91647527499995,78.1770151370357,33.2452184465192
2020-02-04,78.44570922851562,78.99602102632883,76.88354559853546,77.3450924047073,9997100,78.08008575439453,76.64922180175782,78.7670181274414,77.42621992617185,78.22586860821386,42.50422744519132
2020-02-05,78.08008575439453,79.54252632715968,77.25077436101371,79.25717223499521,9982700,76.82276916503906,76.87077941894532,78.36210327148437,77.64417520224609,78.19936263479215,39.6597183031302
2020-02-06,76.82276916503906,78.20495069063442,76.82276916503906,78.16036814015855,8901400,77.06352996826172,76.99709014892578,77.72317047119141,77.37037318984375,77.94907291301885,32.92059509116997
2020-02-07,77.06352996826172,77.24188057100491,76.08262546500364,76.47498998765882,8073900,78.05333709716797,77.35084381103516,77.26098175048828,77.26809211598308,77.78806510488118,29.86565595458518
2020-02-10,78.05333709716797,78.13359655217269,76.84058047003967,77.07243280259082,7289300,78.0355224609375,77.69308624267578,77.19067916870117,77.52984044304472,77.83629637620605,36.4178899572378
2020-02-11,78.0355224609375,78.67757102748438,77.89284197798047,78.34762751318115,5098500,78.98074340820312,77.61104888916016,77.13013534545898,77.69840111567565,77.87251930070268,36.374703216058705
2020-02-12,78.98074340820312,79.4533605216562,77.92849883728962,78.21385295126386,7747800,80.19349670410156,77.79118041992187,77.33097991943359,78.12584854651814,78.07401459297549,35.78635191267587
2020-02-13,80.19349670410156,80.71070313987626,78.70430519734401,78.91831907293482,8576600,79.61388397216797,78.46532592773437,77.73120803833008,78.81506459904595,78.45937497681659,44.88047932886419
2020-02-14,79.61388397216797,80.62154614575975,79.35528070652848,80.41644465805267,5686900,79.56929779052734,78.97539672851562,78.16312026977539,79.08133772341996,78.66928570324411,53.50825992530079
2020-02-18,79.56929779052734,79.78331169586117,78.73106702318238,79.6941398022537,5288800,80.3807601928711,79.2785888671875,78.48583755493163,79.24399107912242,78.83292426456833,53.82011529509126
2020-02-19,80.3807601928711,80.64828264154824,79.63170822198069,79.80113275632296,5210800,79.00749206542969,79.74763641357421,78.6793426513672,79.62291411703865,79.1143489788052,65.09045069292162
2020-02-20,79.00749206542969,80.4788519379911,78.23168920423403,80.01515406712579,5969200,77.90174865722656,79.75298614501953,78.7720832824707,79.417773433169,79.09492044910056,61.84740347897422
2020-02-21,77.90174865722656,78.82023200728881,77.58072442567759,78.47245689034055,5800500,75.36922454833984,79.29463653564453,78.87998123168946,78.9124318411882,78.87798012330528,60.77720060177695
2020-02-24,75.36922454833984,76.73358092738759,75.13737900710294,75.37814377788857,8313600,73.29148864746094,78.44570465087891,78.71055068969727,77.73136274357208,78.24002456422065,46.41791313102258
2020-02-25,73.29148864746094,76.10935951348081,72.82778398631469,75.81508618660473,9404000,71.93606567382812,77.19014282226563,78.23436584472657,76.25140471153503,77.34029076117342,30.986671019599456
2020-02-26,71.93606567382812,74.22781813477913,71.90931478493985,73.65710982723037,10541500,69.8137435913086,75.50120391845704,77.62442016601562,74.81295836563274,76.35770438165609,28.87786121391271
2020-02-27,69.8137435913086,72.11441525042254,68.98443203062239,70.29527999461473,17120800,69.93858337402344,73.6624542236328,76.70772018432618,73.14655344085803,75.16789332886563,27.25676625110846
2020-02-28,69.93858337402344,70.2774392899569,67.52198900738527,67.92326592897436,19108600,73.46092987060547,72.06982116699218,75.68222885131836,72.0772300852465,74.2171097007125,26.705376256111876
2020-03-02,73.46092987060547,73.48768756371108,69.25195767151449,69.48380325139067,14258700,70.09017944335938,71.68816223144532,75.0669334411621,72.53846334703283,74.07962245887485,37.118544249295084
2020-03-03,70.09017944335938,73.67494822567213,69.65323238400572,73.38959407214202,12395900,71.04432678222656,71.047900390625,74.11902160644532,71.72236871247502,73.35426918332658,31.242038675466148
2020-03-04,71.04432678222656,71.5169439196175,69.44812478767476,70.7054708807751,10999600,67.94110107421875,70.86955261230469,73.18537826538086,71.49635473572553,72.93427965585384,31.27100670125924
2020-03-05,67.94110107421875,69.46596282657696,67.12962123691555,69.46596282657696,12545300,67.1831283569336,70.49502410888672,72.07873916625977,70.31127018188994,72.02642900464747,23.454367415809827
2020-03-06,67.1831283569336,67.51307185606191,64.2493341973957,65.506673579572,18080100,63.16142272949219,69.94393310546874,71.00687713623047,69.26855624023783,71.1458288868813,23.27448875684982
2020-03-09,63.16142272949219,66.01496437506636,62.49262326849387,62.93848957582608,15930300,66.76400756835938,67.8840316772461,69.78609695434571,67.23284506998928,69.69411867644692,19.87553035470907
2020-03-10,66.76400756835938,66.83534099014567,62.44801919319576,64.70410108784519,18414000,60.90532684326172,67.21879730224609,69.13334884643555,67.07656590277932,69.16137120224919,27.32399870609798
