Date,Close,High,Low,Open,Volume,Target,SMA_5,SMA_10,EMA_5,EMA_10,RSI
2024-01-22,392.0596618652344,396.12351757509936,389.17242207576174,395.5302458183524,27016900,394.42279052734375,389.33851318359376,383.1645874023437,389.17313965567075,384.14840208373994,83.91543584815228
2024-01-23,394.42279052734375,394.89741393072353,389.5085719753557,391.30815176623645,20525900,398.0417175292969,391.0451416015625,385.55841369628905,390.9230232795618,386.0164727098497,84.87192837757514
2024-01-24,398.0417175292969,401.0772674984209,395.95541437351613,397.0331767370542,24867000,400.3257751464844,393.6337585449219,388.20537109375,393.29592136280684,388.2028808588401,86.6682625129338
2024-01-25,400.3257751464844,402.44177048645173,398.0120426913666,399.7819603610059,21021200,399.39630126953125,395.80906372070314,390.39057006835935,395.6392059573661,390.40704345659356,92.7135622782737
2024-01-26,399.39630126953125,401.611180132996,397.91313719960004,399.83136514404845,17803300,405.1213073730469,396.8492492675781,392.2989013671875,396.89157106142113,392.0414539680367,91.1323764403046
2024-01-29,405.1213073730469,405.37839879124937,399.7917902036895,401.5023835612577,24510200,404.0040283203125,399.4615783691406,394.40004577636716,399.63481649862973,394.419609132584,90.89427238491372
2024-01-30,404.0040283203125,408.4139613345208,401.8880631298829,407.6328499314226,33477600,393.11761474609375,401.37782592773436,396.21148376464845,401.0912204391907,396.16223080308004,88.26423844397877
2024-01-31,393.11761474609375,410.6585244475091,392.7517723927337,402.39234000988097,47871100,399.2480163574219,400.39300537109375,397.0133819580078,398.43335187482506,395.60866424726436,65.79237159559071
2024-02-01,399.2480163574219,403.4206527472509,397.2902287972473,397.3198908735355,30657700,406.6045227050781,400.1774536132813,397.9932586669922,398.7049067023574,396.2703646309293,68.69025464241798
2024-02-02,406.6045227050781,408.0184653335539,399.03049390369324,399.27768793699545,28245000,401.0970153808594,401.6190979003906,399.2341735839844,401.33811203659764,398.1493024625927,70.74600098283197
2024-02-05,401.0970153808594,406.54518129966755,399.4556434483769,405.29931376867506,25352300,400.93878173828125,400.8142395019531,400.1379089355469,401.2577464846849,398.68525026591385,63.122883692562446
2024-02-06,400.93878173828125,403.39095714951947,398.38775286433196,401.32441887303327,18382600,409.40277099609375,400.20119018554686,400.7895080566406,401.1514249025504,399.0949832608897,63.81985543533943
2024-02-07,409.40277099609375,409.6499650445578,402.8274153419617,402.86697483873127,22340500,409.4620666503906,403.4582214355469,401.9256134033203,403.90187360039823,400.96912648547226,66.24277525573842
2024-02-08,409.4620666503906,410.895804101699,407.89981364987307,409.40274249689327,21225300,415.82977294921875,405.50103149414065,402.83924255371096,405.75527128372903,402.5132974245483,63.45416629238625
2024-02-09,415.82977294921875,416.0967618057892,410.4310639420329,410.58927173757974,22032800,410.5991516113281,407.34608154296876,404.4825897216797,409.113438505559,404.93447479267013,69.49394758326297
2024-02-12,410.5991516113281,416.01762504580444,410.09486617050925,415.83965259906256,21202900,401.759521484375,409.2465087890625,405.03037414550784,409.60867620748206,405.96441603242613,62.6703649894658
2024-02-13,401.759521484375,405.4674319451174,398.86241468639423,400.39500560681336,27824900,405.6427001953125,409.41065673828126,404.80592346191406,406.9922912997797,405.19988975096226,52.691871377049374
2024-02-14,405.6427001953125,405.9894178790187,400.76894210552797,404.23605848087817,20401200,402.7402038574219,408.658642578125,406.0584320068359,406.54242759829066,405.28040074084413,53.76258351758421
2024-02-15,402.7402038574219,405.2860649354581,400.49154229797136,404.30537605508795,21825500,400.2637023925781,407.31427001953125,406.40765075683595,405.27501968466777,404.8185467620401,52.302066950350074
2024-02-16,400.2637023925781,404.45397083978673,399.6495323619633,404.1270543842311,22281100,399.0056457519531,404.2010559082031,405.77356872558596,403.6045805873046,403.9903932403197,46.49926366961727
