Date,Close,High,Low,Open,Volume,Target,SMA_5,SMA_10,EMA_5,EMA_10,RSI
2024-01-22,192.48043823242188,193.90997199821769,190.86228332421425,190.90200101096366,60133900,193.7610626220703,186.7106964111328,185.5204071044922,188.315401024207,186.37468854723562,66.05688965259762
2024-01-23,193.7610626220703,194.3269260762536,192.42088601370864,193.60223731108647,42355600,193.08599853515625,189.00389709472657,186.4754150390625,190.13062155682812,187.717665651751,67.67982507863314
2024-01-24,193.08599853515625,194.9523359132993,192.92715808853583,193.99930838143553,53631300,192.75840759277344,191.3507080078125,187.40461120605468,191.11574721627085,188.69372617600646,69.50896137877447
2024-01-25,192.75840759277344,194.84314692565724,191.70611607825748,193.80077725921535,54822100,191.0211181640625,192.45065612792968,188.19680938720703,191.66330067510506,189.43275916087316,75.2679710734429
2024-01-26,191.0211181640625,193.3441028913112,190.54461197208147,192.85767485186383,44594000,190.33615112304688,192.62140502929688,188.87484283447264,191.44923983809088,189.72155170690758,72.23103502577669
2024-01-29,190.33615112304688,190.80273551445788,188.20178731814485,190.6141143586287,47145600,186.6729736328125,192.1925476074219,189.45162200927734,191.07821026640954,189.83329705529653,64.28910612238215
2024-01-30,186.6729736328125,190.40564874926815,186.10712531543376,189.55190020112778,55859400,183.05943298339844,190.77492980957032,189.88941345214843,189.60979805521055,189.25869279666307,55.83271195725428
2024-01-31,183.05943298339844,185.7398164976455,183.00980859435379,185.6802399646441,55467800,185.50155639648438,188.76961669921874,190.06016235351564,187.42634303127318,188.13155464879677,46.739508399495826
2024-02-01,185.50155639648438,185.59089847447947,182.48366340616798,182.6524257138898,64885400,184.49887084960938,187.31824645996093,189.88445129394532,186.78474748634358,187.65337314837632,52.1665096922112
2024-02-02,184.49887084960938,185.968106962742,177.94684699322636,178.55241288040074,102518000,186.3155975341797,186.0137969970703,189.3176010131836,186.02278860743218,187.07982727587324,49.883298755186715
2024-02-05,186.3155975341797,187.8741912264236,184.48897759314517,186.78218194218513,69668800,187.92381286621094,185.20968627929688,188.70111694335938,186.12039158301468,186.9408764137471,56.85738288394733
2024-02-06,187.92381286621094,187.9337347140823,185.4122068995574,185.50154897397763,43490800,188.03298950195312,185.45985412597656,188.11739196777344,186.72153201074678,187.11959213237688,60.960239250570794
2024-02-07,188.03298950195312,189.6610660663097,187.23880248688366,189.2540431382562,53439000,186.95094299316406,186.4545654296875,187.61209106445312,187.15868450781556,187.28566438139075,51.60096766011255
2024-02-08,186.95094299316406,188.16205980044833,185.98799356738817,188.0131563419714,40962000,187.71630859375,186.74444274902345,187.03134460449218,187.08943733626506,187.2248059471677,42.80643104900412
2024-02-09,187.71630859375,188.8494643803939,186.8714052160575,187.5174970927484,45155200,186.02651977539062,187.38793029785157,186.70086364746095,187.2983944220934,187.31417006472813,38.55249495494649
2024-02-12,186.02651977539062,187.53739935899367,185.66868027314752,187.288900125969,41781900,183.92918395996094,187.33011474609376,186.2699005126953,186.87443620652581,187.08005183030312,31.773421156151585
2024-02-13,183.92918395996094,185.09217370700773,182.4083698811328,184.6548126341336,56529500,183.0445098876953,186.53118896484375,185.99552154541016,185.89268545767086,186.50716676296818,29.777379683865817
2024-02-14,183.0445098876953,184.41623036442274,181.34478380471282,184.20749952407863,54630500,182.7562713623047,185.5334930419922,185.99402923583983,184.94329360101236,185.87759278564585,29.06227018522003
2024-02-15,182.7562713623047,183.3824942652778,180.26134459364147,182.44813474883824,65434500,181.21554565429688,184.6945587158203,185.71950073242186,184.2142861881098,185.3100797995838,30.998659211762458
2024-02-16,181.21554565429688,183.7403059011213,180.57938833891825,182.31888265706775,49701400,180.47006225585938,183.3944061279297,185.39116821289062,183.21470601017216,184.56561904589526,29.82508012885421
2024-02-20,180.47006225585938,181.33483464555084,178.91942962585208,180.69867728023533,53665600,181.2255401611328,182.28311462402343,184.8066146850586,182.2998247587346,183.82097235679782,34.24547533232571
2024-02-21,181.2255401611328,181.79211056369627,179.57550150245584,180.84781644796348,41529700,183.26319885253906,181.7423858642578,184.13678741455078,181.94172989286733,183.34907559394964,44.551087914519194
2024-02-22,183.26319885253906,183.84966853541172,181.36467634977905,182.37854224114136,52292200,181.42431640625,181.78612365722657,183.65980834960936,182.38221954609125,183.33346164096588,43.18554504769417
2024-02-23,181.42431640625,183.92917764586625,181.13604881484736,183.89935895257477,45119700,180.07247924804688,181.5197326660156,183.10714569091797,182.06291849947752,182.98634432556298,41.09330603339291
